product_id,views,cart_adds,purchases,conversion_rate
45200026,1,0,0,0.00
32401230,1,0,0,0.00
23301436,1,0,0,0.00
12500159,1,0,0,0.00
10201672,1,0,0,0.00
12202075,1,0,0,0.00
39100061,1,0,0,0.00
4502335,1,0,0,0.00
17700882,1,0,0,0.00
4200755,2,0,0,0.00
30901037,2,0,0,0.00
24400241,1,0,0,0.00
11400320,1,0,0,0.00
3400130,2,0,0,0.00
6902592,1,0,0,0.00
16400487,1,0,0,0.00
52900169,1,0,0,0.00
18000601,1,0,0,0.00
4900274,1,0,0,0.00
3601252,1,0,0,0.00
27800043,2,0,0,0.00
6700846,2,0,0,0.00
21407696,3,0,0,0.00
32401273,1,0,0,0.00
10201652,1,0,0,0.00
23301521,1,0,0,0.00
55400094,1,0,0,0.00
26201809,1,0,0,0.00
21404574,1,0,0,0.00
6500886,1,0,0,0.00
39100059,1,0,0,0.00
17300289,1,0,0,0.00
52900164,1,0,0,0.00
15300006,1,0,0,0.00
1801954,1,0,0,0.00
29501948,1,0,0,0.00
28715954,1,0,0,0.00
7001258,1,0,0,0.00
11100157,2,0,0,0.00
8500355,1,0,0,0.00
43500020,2,0,0,0.00
4804702,2,0,0,0.00
12720041,1,0,0,0.00
28400821,1,0,0,0.00
38700050,1,0,0,0.00
12715912,2,0,0,0.00
23301553,1,0,0,0.00
4804695,1,0,0,0.00
31600514,1,0,0,0.00
4804270,2,0,0,0.00
17700853,1,0,0,0.00
6701076,1,0,0,0.00
43500056,1,0,0,0.00
13800481,2,0,0,0.00
6902716,1,0,0,0.00
1480198,1,0,0,0.00
25700012,2,0,0,0.00
17700854,1,0,0,0.00
13201110,2,0,0,0.00
6400336,3,0,0,0.00
3000139,1,0,0,0.00
1500067,1,0,0,0.00
4600472,2,0,0,0.00
25600120,1,0,0,0.00
10201433,1,0,0,0.00
28719786,1,0,0,0.00
6901999,1,0,0,0.00
8700495,3,0,0,0.00
7101300,3,0,0,0.00
32401560,1,0,0,0.00
6501078,1,0,0,0.00
38600045,2,0,0,0.00
30901079,1,0,0,0.00
13400544,1,0,0,0.00
45600397,2,0,0,0.00
26204919,1,0,0,0.00
38700026,1,0,0,0.00
12706914,2,0,0,0.00
12716071,2,0,0,0.00
6700728,2,0,0,0.00
14700462,1,0,0,0.00
23301491,1,0,0,0.00
21406659,1,0,0,0.00
12709577,1,0,0,0.00
12705453,2,0,0,0.00
28719150,1,0,0,0.00
23301496,1,0,0,0.00
21406829,2,0,0,0.00
4700599,1,0,0,0.00
45602067,4,0,0,0.00
32800898,2,0,0,0.00
17302398,1,0,0,0.00
3700991,1,0,0,0.00
1600629,1,0,0,0.00
4501611,1,0,0,0.00
25510439,1,0,0,0.00
10201048,1,0,0,0.00
25508946,1,0,0,0.00
10301658,1,0,0,0.00
6900575,7,0,0,0.00
6600557,1,0,0,0.00
14701168,3,0,0,0.00
9900151,1,0,0,0.00
28707905,2,0,0,0.00
32401477,1,0,0,0.00
16400347,1,0,0,0.00
4600715,1,0,0,0.00
4801542,1,0,0,0.00
6701240,2,0,0,0.00
5000273,2,0,0,0.00
21402039,3,0,0,0.00
28400737,1,0,0,0.00
12711405,2,0,0,0.00
17200043,1,0,0,0.00
17301877,4,0,0,0.00
4801153,2,0,0,0.00
28721401,1,0,0,0.00
14200004,2,0,0,0.00
25510147,1,0,0,0.00
12301327,2,0,0,0.00
15400267,1,0,0,0.00
38500245,1,0,0,0.00
10201698,1,0,0,0.00
28717044,1,0,0,0.00
3100903,1,0,0,0.00
4802260,1,0,0,0.00
16800603,1,0,0,0.00
12701048,1,0,0,0.00
35200222,1,0,0,0.00
32401490,1,0,0,0.00
2400820,1,0,0,0.00
12709989,1,0,0,0.00
21406344,3,0,0,0.00
12716380,1,0,0,0.00
21410975,1,0,0,0.00
1480657,2,0,0,0.00
12301221,1,0,0,0.00
42200005,1,0,0,0.00
4501777,1,0,0,0.00
10201697,1,0,0,0.00
26017333,1,0,0,0.00
13400679,1,0,0,0.00
20000237,1,0,0,0.00
13104539,1,0,0,0.00
50500008,4,0,0,0.00
12715033,1,0,0,0.00
17302249,1,0,0,0.00
21402850,5,0,0,0.00
19600069,1,0,0,0.00
38700056,1,0,0,0.00
25700445,1,0,0,0.00
21406376,1,0,0,0.00
39700216,1,0,0,0.00
1401652,1,0,0,0.00
8800757,1,0,0,0.00
45200044,1,0,0,0.00
29501983,1,0,0,0.00
12707131,1,0,0,0.00
26019288,1,0,0,0.00
9002620,1,0,0,0.00
6500987,2,0,0,0.00
4800428,1,0,0,0.00
37900105,1,0,0,0.00
14200000,1,0,0,0.00
21800202,1,0,0,0.00
12712813,1,0,0,0.00
10200952,1,0,0,0.00
16700737,2,0,0,0.00
32401518,1,0,0,0.00
25510170,1,0,0,0.00
10503783,2,0,0,0.00
25700321,1,0,0,0.00
13300278,1,0,0,0.00
28100254,1,0,0,0.00
4600629,2,0,0,0.00
45602051,2,0,0,0.00
10201096,1,0,0,0.00
7101153,1,0,0,0.00
2400714,1,0,0,0.00
13400499,1,0,0,0.00
21800310,1,0,0,0.00
22700201,1,0,0,0.00
32401529,1,0,0,0.00
2701214,1,0,0,0.00
38700074,2,0,0,0.00
17300887,1,0,0,0.00
45601465,1,0,0,0.00
12300654,1,0,0,0.00
26203955,1,0,0,0.00
28717853,1,0,0,0.00
12400039,1,0,0,0.00
13104861,1,0,0,0.00
2701223,1,0,0,0.00
31401130,1,0,0,0.00
28100252,1,0,0,0.00
32401538,1,0,0,0.00
10201434,1,0,0,0.00
17301987,2,0,0,0.00
42200062,1,0,0,0.00
26500608,1,0,0,0.00
21409885,1,0,0,0.00
27201293,1,0,0,0.00
16600247,1,0,0,0.00
31300067,1,0,0,0.00
3100764,1,0,0,0.00
17600051,2,0,0,0.00
11400685,1,0,0,0.00
4801214,1,0,0,0.00
13400407,2,0,0,0.00
10100688,1,0,0,0.00
45602022,1,0,0,0.00
28717846,1,0,0,0.00
39700085,1,0,0,0.00
26002712,1,0,0,0.00
32400287,1,0,0,0.00
9101098,1,0,0,0.00
21407600,1,0,0,0.00
2700336,2,0,0,0.00
6800903,3,0,0,0.00
7203461,1,0,0,0.00
27800240,1,0,0,0.00
4502468,1,0,0,0.00
35600014,1,0,0,0.00
28716088,1,0,0,0.00
12707100,1,0,0,0.00
50500085,2,0,0,0.00
21410896,2,0,0,0.00
24900192,1,0,0,0.00
12716101,2,0,0,0.00
32401756,1,0,0,0.00
10100687,1,0,0,0.00
10502805,1,0,0,0.00
3700807,2,0,0,0.00
12706673,2,0,0,0.00
13400101,1,0,0,0.00
17301907,1,0,0,0.00
7101636,2,0,0,0.00
15200129,1,0,0,0.00
21401630,1,0,0,0.00
14100342,1,0,0,0.00
13600457,2,0,0,0.00
28721048,1,0,0,0.00
15200105,1,0,0,0.00
18900369,1,0,0,0.00
7005026,1,0,0,0.00
18100152,2,0,0,0.00
4900399,1,0,0,0.00
32401776,1,0,0,0.00
19100003,2,0,0,0.00
26001095,1,0,0,0.00
18900364,1,0,0,0.00
8901310,1,0,0,0.00
38700066,1,0,0,0.00
14100640,1,0,0,0.00
1003352,1,0,0,0.00
12705230,2,0,0,0.00
24900114,1,0,0,0.00
32401777,2,0,0,0.00
6200883,3,0,0,0.00
17300890,1,0,0,0.00
21408920,1,0,0,0.00
8500359,1,0,0,0.00
9001014,2,0,0,0.00
28102638,1,0,0,0.00
10600539,1,0,0,0.00
21410254,2,0,0,0.00
28704517,1,0,0,0.00
41000021,1,0,0,0.00
1500336,1,0,0,0.00
13300355,1,0,0,0.00
28718214,1,0,0,0.00
12703566,1,0,0,0.00
23900154,1,0,0,0.00
17300804,1,0,0,0.00
5900134,1,0,0,0.00
7002655,1,0,0,0.00
25600202,1,0,0,0.00
59700002,1,0,0,0.00
38700079,1,0,0,0.00
21404376,2,0,0,0.00
17300300,1,0,0,0.00
28100871,1,0,0,0.00
31401176,1,0,0,0.00
9002435,7,0,0,0.00
21404788,1,0,0,0.00
49600002,1,0,0,0.00
17600080,1,0,0,0.00
32401821,1,0,0,0.00
45601024,1,0,0,0.00
12704978,1,0,0,0.00
2501205,2,0,0,0.00
26204766,1,0,0,0.00
17600660,1,0,0,0.00
18300872,1,0,0,0.00
1004455,2,0,0,0.00
8200318,1,0,0,0.00
19100057,1,0,0,0.00
9002207,2,0,0,0.00
17302275,1,0,0,0.00
16200003,1,0,0,0.00
28702446,2,0,0,0.00
13100406,2,0,0,0.00
8500323,1,0,0,0.00
45600532,1,0,0,0.00
23900155,1,0,0,0.00
45300001,1,0,0,0.00
28100696,4,0,0,0.00
12708236,1,0,0,0.00
7003305,1,0,0,0.00
29200085,1,0,0,0.00
6902283,2,0,0,0.00
53400011,1,0,0,0.00
12715602,2,0,0,0.00
28717561,1,0,0,0.00
38700055,1,0,0,0.00
26006368,1,0,0,0.00
12712292,3,0,0,0.00
9002426,1,0,0,0.00
13600181,1,0,0,0.00
7005306,1,0,0,0.00
28708785,1,0,0,0.00
28702136,1,0,0,0.00
12300526,3,0,0,0.00
17601546,3,0,0,0.00
26203075,1,0,0,0.00
13500304,2,0,0,0.00
26004563,1,0,0,0.00
8700134,1,0,0,0.00
9002547,2,0,0,0.00
12715644,1,0,0,0.00
2403027,4,0,0,0.00
17200789,1,0,0,0.00
13902414,1,0,0,0.00
12200320,1,0,0,0.00
32402148,1,0,0,0.00
3700708,2,0,0,0.00
12702962,1,0,0,0.00
5300487,1,0,0,0.00
10600522,1,0,0,0.00
21406364,1,0,0,0.00
18900137,3,0,0,0.00
16100728,1,0,0,0.00
1480586,1,0,0,0.00
1480636,2,0,0,0.00
25000533,2,0,0,0.00
1480670,1,0,0,0.00
32401991,1,0,0,0.00
4803837,1,0,0,0.00
21403411,1,0,0,0.00
23000238,1,0,0,0.00
13600500,1,0,0,0.00
25000018,1,0,0,0.00
18400271,1,0,0,0.00
32402161,1,0,0,0.00
42200143,1,0,0,0.00
4804302,1,0,0,0.00
10300058,1,0,0,0.00
12700532,1,0,0,0.00
6902769,2,0,0,0.00
4804191,1,0,0,0.00
26205486,1,0,0,0.00
59000011,5,0,0,0.00
28718982,3,0,0,0.00
12300075,5,0,0,0.00
5301409,1,0,0,0.00
13102722,1,0,0,0.00
25001521,1,0,0,0.00
27600075,2,0,0,0.00
12707273,1,0,0,0.00
32402168,1,0,0,0.00
14701495,1,0,0,0.00
24100022,2,0,0,0.00
25001094,2,0,0,0.00
17301651,2,0,0,0.00
12702913,2,0,0,0.00
17300592,5,0,0,0.00
48600020,2,0,0,0.00
13900046,2,0,0,0.00
17302532,5,0,0,0.00
45601660,1,0,0,0.00
42200093,1,0,0,0.00
12200349,1,0,0,0.00
7400048,2,0,0,0.00
50300314,1,0,0,0.00
23000439,2,0,0,0.00
3000116,2,0,0,0.00
18900342,1,0,0,0.00
13104487,2,0,0,0.00
42200022,1,0,0,0.00
13900049,1,0,0,0.00
20900822,2,0,0,0.00
38700064,1,0,0,0.00
2400955,1,0,0,0.00
32400184,1,0,0,0.00
35200604,1,0,0,0.00
22700279,1,0,0,0.00
7101727,1,0,0,0.00
9800473,1,0,0,0.00
23200195,1,0,0,0.00
28000155,1,0,0,0.00
42000047,1,0,0,0.00
7102068,2,0,0,0.00
6901133,1,0,0,0.00
28721194,1,0,0,0.00
28718285,1,0,0,0.00
28718783,1,0,0,0.00
26010384,1,0,0,0.00
12300070,4,0,0,0.00
42200083,1,0,0,0.00
59000013,2,0,0,0.00
26017912,1,0,0,0.00
2200500,1,0,0,0.00
32401943,3,0,0,0.00
12709043,1,0,0,0.00
21402602,1,0,0,0.00
26016040,1,0,0,0.00
51000038,1,0,0,0.00
4804700,2,0,0,0.00
6700101,1,0,0,0.00
6900716,1,0,0,0.00
27600470,1,0,0,0.00
13900266,2,0,0,0.00
1701341,2,0,0,0.00
21403377,1,0,0,0.00
12100824,4,0,0,0.00
38700063,1,0,0,0.00
25600164,1,0,0,0.00
28716433,1,0,0,0.00
12714209,1,0,0,0.00
26500421,1,0,0,0.00
31200727,1,0,0,0.00
28716850,1,0,0,0.00
19600448,1,0,0,0.00
18001454,1,0,0,0.00
26201664,1,0,0,0.00
25000010,1,0,0,0.00
12704076,1,0,0,0.00
10201331,1,0,0,0.00
28719726,2,0,0,0.00
28300719,1,0,0,0.00
4502312,1,0,0,0.00
8901602,1,0,0,0.00
28715729,1,0,0,0.00
25000534,1,0,0,0.00
13200872,2,0,0,0.00
26404224,1,0,0,0.00
35108001,1,0,0,0.00
1701385,1,0,0,0.00
29800149,1,0,0,0.00
12300357,1,0,0,0.00
13104931,2,0,0,0.00
17300091,1,0,0,0.00
2402022,4,0,0,0.00
12707307,1,0,0,0.00
32401476,1,0,0,0.00
7101971,2,0,0,0.00
14300022,2,0,0,0.00
28720919,2,0,0,0.00
26203864,1,0,0,0.00
17600027,1,0,0,0.00
26601640,1,0,0,0.00
23700262,1,0,0,0.00
4502340,1,0,0,0.00
26402242,1,0,0,0.00
21404962,1,0,0,0.00
12717897,1,0,0,0.00
7300510,4,0,0,0.00
12300022,2,0,0,0.00
6902562,1,0,0,0.00
9800539,2,0,0,0.00
45601064,1,0,0,0.00
27400062,1,0,0,0.00
34600130,1,0,0,0.00
28718182,1,0,0,0.00
17600661,1,0,0,0.00
12700051,1,0,0,0.00
32401537,2,0,0,0.00
28717982,1,0,0,0.00
10700484,1,0,0,0.00
28721053,1,0,0,0.00
6701204,3,0,0,0.00
3300419,3,0,0,0.00
26204650,1,0,0,0.00
56300106,1,0,0,0.00
4802153,2,0,0,0.00
10301508,7,0,0,0.00
9800522,1,0,0,0.00
12716740,1,0,0,0.00
13901235,1,0,0,0.00
23200210,1,0,0,0.00
6501060,3,0,0,0.00
21000045,1,0,0,0.00
10301786,1,0,0,0.00
6700553,1,0,0,0.00
3200337,1,0,0,0.00
12201983,1,0,0,0.00
26203990,2,0,0,0.00
28720709,1,0,0,0.00
17302344,2,0,0,0.00
13900195,2,0,0,0.00
17200590,3,0,0,0.00
44500003,1,0,0,0.00
28100903,1,0,0,0.00
26023208,1,0,0,0.00
20000472,1,0,0,0.00
6500870,1,0,0,0.00
34400014,1,0,0,0.00
26500239,1,0,0,0.00
21900281,2,0,0,0.00
2201038,1,0,0,0.00
21406353,2,0,0,0.00
12706814,1,0,0,0.00
12701657,1,0,0,0.00
4400565,1,0,0,0.00
5100471,1,0,0,0.00
17501047,3,0,0,0.00
12800634,1,0,0,0.00
28718524,1,0,0,0.00
10600237,1,0,0,0.00
28300691,1,0,0,0.00
35900002,1,0,0,0.00
17301183,1,0,0,0.00
25100264,1,0,0,0.00
1307412,2,0,0,0.00
26500625,1,0,0,0.00
23700222,1,0,0,0.00
45602449,1,0,0,0.00
28718735,1,0,0,0.00
17600151,2,0,0,0.00
1004296,2,0,0,0.00
12301378,1,0,0,0.00
14700585,2,0,0,0.00
28401044,1,0,0,0.00
1480340,7,0,0,0.00
14200348,1,0,0,0.00
20100204,1,0,0,0.00
4600619,3,0,0,0.00
58500001,1,0,0,0.00
15200240,1,0,0,0.00
6500738,1,0,0,0.00
29502167,2,0,0,0.00
10600556,1,0,0,0.00
12800335,1,0,0,0.00
25400155,2,0,0,0.00
28721603,1,0,0,0.00
17302746,2,0,0,0.00
42200029,1,0,0,0.00
31401128,1,0,0,0.00
27700114,1,0,0,0.00
28721599,1,0,0,0.00
24300043,1,0,0,0.00
28717791,1,0,0,0.00
26000360,1,0,0,0.00
24400170,1,0,0,0.00
4803944,1,0,0,0.00
26014742,2,0,0,0.00
18300633,1,0,0,0.00
28102553,2,0,0,0.00
28101549,1,0,0,0.00
12300879,1,0,0,0.00
12718081,2,0,0,0.00
28716543,1,0,0,0.00
9002551,1,0,0,0.00
7004993,1,0,0,0.00
6500868,1,0,0,0.00
3801263,1,0,0,0.00
13500374,1,0,0,0.00
21409636,1,0,0,0.00
17301493,2,0,0,0.00
25400201,2,0,0,0.00
12710526,1,0,0,0.00
2701217,2,0,0,0.00
32403901,1,0,0,0.00
31401152,1,0,0,0.00
56300038,1,0,0,0.00
26024482,1,0,0,0.00
28101962,1,0,0,0.00
32401510,1,0,0,0.00
32900097,1,0,0,0.00
26205415,1,0,0,0.00
1306632,2,0,0,0.00
21409560,1,0,0,0.00
28719453,1,0,0,0.00
4804449,2,0,0,0.00
13300103,2,0,0,0.00
16000278,1,0,0,0.00
29502247,2,0,0,0.00
12717513,1,0,0,0.00
49600004,1,0,0,0.00
28718167,1,0,0,0.00
28717430,1,0,0,0.00
51800078,1,0,0,0.00
5000281,2,0,0,0.00
27701153,1,0,0,0.00
32401508,2,0,0,0.00
56200016,1,0,0,0.00
36400006,3,0,0,0.00
12709476,1,0,0,0.00
8200458,1,0,0,0.00
35100857,1,0,0,0.00
32403900,1,0,0,0.00
4900149,1,0,0,0.00
18001235,1,0,0,0.00
28718178,1,0,0,0.00
11700231,2,0,0,0.00
18900031,2,0,0,0.00
5800402,1,0,0,0.00
34500087,1,0,0,0.00
11400698,1,0,0,0.00
8200341,1,0,0,0.00
1004511,2,0,0,0.00
21410935,1,0,0,0.00
12700178,2,0,0,0.00
12711692,1,0,0,0.00
25400085,1,0,0,0.00
12301172,1,0,0,0.00
13800191,1,0,0,0.00
12716612,1,0,0,0.00
25510490,1,0,0,0.00
28102580,3,0,0,0.00
28721256,1,0,0,0.00
32402337,1,0,0,0.00
28719041,1,0,0,0.00
10201334,1,0,0,0.00
26205393,1,0,0,0.00
7005645,1,0,0,0.00
12701894,2,0,0,0.00
12715443,1,0,0,0.00
12800379,1,0,0,0.00
13600473,1,0,0,0.00
28712942,1,0,0,0.00
28300877,2,0,0,0.00
26010402,2,0,0,0.00
17700289,1,0,0,0.00
22500222,2,0,0,0.00
12704382,1,0,0,0.00
40900055,3,0,0,0.00
12709264,1,0,0,0.00
51400051,2,0,0,0.00
26012639,1,0,0,0.00
8300390,1,0,0,0.00
26203731,1,0,0,0.00
13600103,1,0,0,0.00
13102063,1,0,0,0.00
12700245,1,0,0,0.00
25400230,1,0,0,0.00
4700474,1,0,0,0.00
28102581,2,0,0,0.00
16000509,1,0,0,0.00
12716615,1,0,0,0.00
16800335,2,0,0,0.00
12704890,1,0,0,0.00
28715667,1,0,0,0.00
12703399,2,0,0,0.00
11700213,1,0,0,0.00
10600424,1,0,0,0.00
30100007,2,0,0,0.00
12714656,3,0,0,0.00
28101595,1,0,0,0.00
12100420,1,0,0,0.00
12100991,1,0,0,0.00
28720920,2,0,0,0.00
12800856,1,0,0,0.00
16800196,1,0,0,0.00
45602066,2,0,0,0.00
4600617,1,0,0,0.00
7006196,1,0,0,0.00
6501017,2,0,0,0.00
20100081,1,0,0,0.00
28717384,1,0,0,0.00
25504819,1,0,0,0.00
24100346,1,0,0,0.00
28102570,2,0,0,0.00
16800195,2,0,0,0.00
12719768,1,0,0,0.00
16001026,1,0,0,0.00
4600709,2,0,0,0.00
15902259,1,0,0,0.00
2602125,2,0,0,0.00
28101485,1,0,0,0.00
13400053,1,0,0,0.00
12715701,1,0,0,0.00
54700011,1,0,0,0.00
17301035,1,0,0,0.00
5801021,1,0,0,0.00
1480773,1,0,0,0.00
2601686,1,0,0,0.00
7005998,1,0,0,0.00
24300193,1,0,0,0.00
11500194,1,0,0,0.00
21400817,1,0,0,0.00
28100109,1,0,0,0.00
21403599,1,0,0,0.00
28717120,1,0,0,0.00
26601584,1,0,0,0.00
18000256,1,0,0,0.00
28102445,1,0,0,0.00
2402400,2,0,0,0.00
26024914,1,0,0,0.00
22700855,1,0,0,0.00
6200983,1,0,0,0.00
6300578,1,0,0,0.00
2501855,1,0,0,0.00
21406349,1,0,0,0.00
28720890,1,0,0,0.00
5800419,8,0,0,0.00
58600001,2,0,0,0.00
1401649,1,0,0,0.00
26601029,1,0,0,0.00
29502187,1,0,0,0.00
21411409,1,0,0,0.00
16001216,1,0,0,0.00
10200531,1,0,0,0.00
16700142,1,0,0,0.00
5801321,4,0,0,0.00
1004120,1,0,0,0.00
1004697,1,0,0,0.00
2402438,1,0,0,0.00
8200281,1,0,0,0.00
28717344,1,0,0,0.00
17302278,1,0,0,0.00
21405042,1,0,0,0.00
26204109,1,0,0,0.00
47800026,2,0,0,0.00
18200025,1,0,0,0.00
28718423,1,0,0,0.00
26205424,1,0,0,0.00
38400028,1,0,0,0.00
11600350,1,0,0,0.00
28102398,1,0,0,0.00
3800664,1,0,0,0.00
18000318,1,0,0,0.00
12720448,1,0,0,0.00
12301375,1,0,0,0.00
17301465,1,0,0,0.00
13200820,2,0,0,0.00
4501596,2,0,0,0.00
12717564,1,0,0,0.00
6300654,1,0,0,0.00
26404136,1,0,0,0.00
6200677,1,0,0,0.00
26400578,2,0,0,0.00
21403770,1,0,0,0.00
13104910,2,0,0,0.00
45601713,1,0,0,0.00
17800035,1,0,0,0.00
28712060,1,0,0,0.00
28721417,1,0,0,0.00
10100180,1,0,0,0.00
12705467,1,0,0,0.00
9002642,1,0,0,0.00
17300922,2,0,0,0.00
12710700,1,0,0,0.00
4501362,2,0,0,0.00
21407071,1,0,0,0.00
22500206,2,0,0,0.00
26601420,1,0,0,0.00
2402071,2,0,0,0.00
26201829,2,0,0,0.00
3801370,1,0,0,0.00
21410868,1,0,0,0.00
7200121,2,0,0,0.00
44500029,2,0,0,0.00
32900119,1,0,0,0.00
12705960,4,0,0,0.00
21405063,2,0,0,0.00
28102485,1,0,0,0.00
12301385,1,0,0,0.00
21405733,1,0,0,0.00
26601727,1,0,0,0.00
12300354,1,0,0,0.00
12712956,1,0,0,0.00
45600410,1,0,0,0.00
26203979,2,0,0,0.00
6700881,1,0,0,0.00
47800073,1,0,0,0.00
58600053,1,0,0,0.00
53400038,1,0,0,0.00
21409523,2,0,0,0.00
21409284,2,0,0,0.00
26006227,1,0,0,0.00
28100131,1,0,0,0.00
18001107,1,0,0,0.00
4800410,1,0,0,0.00
2402287,2,0,0,0.00
12702555,1,0,0,0.00
4700397,1,0,0,0.00
12706709,1,0,0,0.00
58600017,1,0,0,0.00
26204032,2,0,0,0.00
19600559,1,0,0,0.00
6600961,1,0,0,0.00
21401608,1,0,0,0.00
30700011,1,0,0,0.00
13500061,1,0,0,0.00
4700467,1,0,0,0.00
24300407,2,0,0,0.00
14200387,1,0,0,0.00
25510429,1,0,0,0.00
37500549,1,0,0,0.00
15800056,1,0,0,0.00
23000216,1,0,0,0.00
21402925,2,0,0,0.00
12720579,1,0,0,0.00
4500337,2,0,0,0.00
32900123,1,0,0,0.00
1306283,1,0,0,0.00
26205212,1,0,0,0.00
17302379,2,0,0,0.00
51800059,1,0,0,0.00
45600400,1,0,0,0.00
22700379,1,0,0,0.00
12711227,1,0,0,0.00
26402039,1,0,0,0.00
18001379,1,0,0,0.00
6801292,3,0,0,0.00
12300099,1,0,0,0.00
23400006,1,0,0,0.00
26402926,1,0,0,0.00
26404343,1,0,0,0.00
34200044,1,0,0,0.00
28718133,1,0,0,0.00
30100122,2,0,0,0.00
25510515,1,0,0,0.00
21405481,1,0,0,0.00
28719285,1,0,0,0.00
32900152,1,0,0,0.00
13400344,1,0,0,0.00
2501772,2,0,0,0.00
28102552,1,0,0,0.00
11400043,2,0,0,0.00
23301458,2,0,0,0.00
28300864,1,0,0,0.00
12703185,1,0,0,0.00
7202503,1,0,0,0.00
1801823,1,0,0,0.00
12300039,2,0,0,0.00
51900026,1,0,0,0.00
28721493,2,0,0,0.00
14100188,2,0,0,0.00
28715548,1,0,0,0.00
12100653,1,0,0,0.00
7203757,1,0,0,0.00
14000571,1,0,0,0.00
26405105,1,0,0,0.00
12718904,1,0,0,0.00
26404287,1,0,0,0.00
16700290,1,0,0,0.00
30901176,1,0,0,0.00
4502139,1,0,0,0.00
3700706,1,0,0,0.00
6902434,1,0,0,0.00
7004743,1,0,0,0.00
16700360,1,0,0,0.00
26013713,1,0,0,0.00
43300130,1,0,0,0.00
2501940,1,0,0,0.00
12400525,10,0,0,0.00
49400031,1,0,0,0.00
28401135,1,0,0,0.00
12706568,1,0,0,0.00
59800004,1,0,0,0.00
26403916,5,0,0,0.00
21407360,2,0,0,0.00
21409178,1,0,0,0.00
18000934,5,0,0,0.00
32900130,1,0,0,0.00
51400013,1,0,0,0.00
26300404,1,0,0,0.00
25700076,1,0,0,0.00
12717075,1,0,0,0.00
21407707,3,0,0,0.00
25510117,2,0,0,0.00
21400428,5,0,0,0.00
19600163,1,0,0,0.00
5700235,3,0,0,0.00
7005904,1,0,0,0.00
18001675,1,0,0,0.00
26601188,4,0,0,0.00
25510385,1,0,0,0.00
14000109,3,0,0,0.00
26204798,1,0,0,0.00
1701201,3,0,0,0.00
14100477,1,0,0,0.00
10500785,1,0,0,0.00
10300123,1,0,0,0.00
29600025,1,0,0,0.00
29700023,1,0,0,0.00
26601610,6,0,0,0.00
32701241,4,0,0,0.00
15200028,4,0,0,0.00
19600543,1,0,0,0.00
28401185,2,0,0,0.00
14000605,1,0,0,0.00
12718262,3,0,0,0.00
9000192,3,0,0,0.00
26405032,3,0,0,0.00
26405154,1,0,0,0.00
4803628,2,0,0,0.00
32701011,2,0,0,0.00
28718462,3,0,0,0.00
26203034,1,0,0,0.00
11900329,1,0,0,0.00
45600202,1,0,0,0.00
24100254,1,0,0,0.00
26016274,1,0,0,0.00
26003843,1,0,0,0.00
13400277,2,0,0,0.00
28704658,3,0,0,0.00
20100196,2,0,0,0.00
23400031,2,0,0,0.00
13105147,1,0,0,0.00
26405155,1,0,0,0.00
26600078,1,0,0,0.00
1005013,1,0,0,0.00
52900042,2,0,0,0.00
26403089,2,0,0,0.00
32401443,1,0,0,0.00
28717086,2,0,0,0.00
21401136,1,0,0,0.00
12200240,2,0,0,0.00
4201354,1,0,0,0.00
28704226,1,0,0,0.00
23000064,1,0,0,0.00
24100037,1,0,0,0.00
3600676,2,0,0,0.00
14000001,3,0,0,0.00
7005903,1,0,0,0.00
52900201,2,0,0,0.00
13100073,1,0,0,0.00
7203193,1,0,0,0.00
26404028,1,0,0,0.00
29502149,10,0,0,0.00
1701354,1,0,0,0.00
45601466,1,0,0,0.00
6201394,2,0,0,0.00
28101702,3,0,0,0.00
21400269,6,0,0,0.00
21404304,1,0,0,0.00
14100483,3,0,0,0.00
12707257,1,0,0,0.00
26204686,1,0,0,0.00
2240014,1,0,0,0.00
19700082,4,0,0,0.00
23400106,1,0,0,0.00
28704598,1,0,0,0.00
25900013,7,0,0,0.00
42600233,1,0,0,0.00
1306827,4,0,0,0.00
5701078,1,0,0,0.00
8500332,1,0,0,0.00
11500415,1,0,0,0.00
28300500,4,0,0,0.00
2702111,1,0,0,0.00
44400231,2,0,0,0.00
20100033,6,0,0,0.00
26405177,1,0,0,0.00
32401423,2,0,0,0.00
19700091,5,0,0,0.00
26900084,2,0,0,0.00
23200161,2,0,0,0.00
28710229,2,0,0,0.00
45601644,1,0,0,0.00
6902657,2,0,0,0.00
5701075,1,0,0,0.00
32900111,3,0,0,0.00
12800030,3,0,0,0.00
21409999,1,0,0,0.00
26204735,1,0,0,0.00
12202031,1,0,0,0.00
38300478,2,0,0,0.00
25600011,1,0,0,0.00
12720440,3,0,0,0.00
14700449,2,0,0,0.00
28101192,8,0,0,0.00
26405181,2,0,0,0.00
51800048,1,0,0,0.00
26405127,1,0,0,0.00
26204672,2,0,0,0.00
8500246,2,0,0,0.00
52900194,1,0,0,0.00
51100077,2,0,0,0.00
11000138,1,0,0,0.00
25400312,2,0,0,0.00
25600012,1,0,0,0.00
26300252,1,0,0,0.00
32401444,1,0,0,0.00
7204018,1,0,0,0.00
12707036,1,0,0,0.00
12711125,1,0,0,0.00
28717314,1,0,0,0.00
8901054,2,0,0,0.00
2601105,4,0,0,0.00
20000178,2,0,0,0.00
44400235,1,0,0,0.00
6801224,1,0,0,0.00
28101674,1,0,0,0.00
26021778,1,0,0,0.00
